0.0,1.5,0.0
0.0,1.4960195098936557,1.245130898952484
0.0,1.4825334304912414,2.4786341657385216
0.0,1.4596305295648466,3.700618384788803
0.0,1.427398745930342,4.911191126520296
0.0,1.385925197188572,6.1104589568055925
0.0,1.3352961873942557,7.298527446353829
0.0,1.2755972146532735,8.475501180004004
0.0,1.2069129786490047,9.641483765931504
0.0,1.1293273880983818,10.796577844768663
0.0,1.0429235681383164,11.940885098640143
0.0,0.9477838676431465,13.07450626011394
0.0,0.8439898664737506,14.197541121068808
0.0,0.7316223826589662,15.310088541478857
0.0,0.6107614795099437,16.412246458116137
0.0,0.48148647266806444,17.50411189317194
0.0,0.34387593708704045,18.5857809627976
0.0,0.1980077139498135,19.65734888556552
0.0,0.04395891752085945,20.718909990851202
0.0,-0.11819405806549665,21.770557727137003
